618	(85, 0.99343407), (1118, 0.99171233), (2960, 0.99107409), (163, 0.98975742), (3688, 0.98929691), (3015, 0.98854899), (4541, 0.98818219), (3007, 0.98809135), (2895, 0.98743933), (761, 0.98700178), (914, 0.98692226), (2295, 0.98538351), (4074, 0.98532152), (3310, 0.98446476), (453, 0.98424006), (1304, 0.98379022), (3313, 0.98364842), (2537, 0.98360908), (291, 0.9823696), (3555, 0.9820568)
619	(502, 0.98583889), (3518, 0.9855144), (1042, 0.98438245), (3150, 0.98417962), (1862, 0.98304647), (1274, 0.98265815), (2721, 0.98254192), (195, 0.98219705), (766, 0.98179489), (706, 0.98173022), (2468, 0.97885239), (2755, 0.97872645), (377, 0.97850251), (2247, 0.97770828), (2268, 0.97738338), (4437, 0.97627282), (543, 0.97595215), (290, 0.97558534), (3780, 0.97520471), (1117, 0.97447366)
620	(4120, 0.98960942), (169, 0.98794508), (1520, 0.98624122), (870, 0.98282063), (2231, 0.98190832), (2991, 0.9818002), (2632, 0.98175979), (1060, 0.98119736), (3279, 0.97968042), (4781, 0.97932625), (4263, 0.97878772), (4588, 0.97838581), (248, 0.97816122), (1772, 0.97802591), (79, 0.97782874), (3517, 0.9778111), (1052, 0.97769624), (865, 0.97747159), (1239, 0.9766655), (685, 0.97656512)
621	(3196, 0.98999536), (4972, 0.98612154), (3238, 0.98608607), (3330, 0.98441315), (274, 0.98437572), (4379, 0.98246121), (3725, 0.97944778), (1531, 0.97701287), (580, 0.97616935), (3126, 0.97576416), (4979, 0.97563475), (3013, 0.97485328), (956, 0.97464037), (3995, 0.97371602), (1235, 0.97307795), (1966, 0.97218591), (4395, 0.97191799), (3521, 0.97168672), (1016, 0.97135758), (729, 0.97083318)
622	(2042, 0.99742895), (4851, 0.99351132), (4843, 0.99291652), (3848, 0.99100816), (113, 0.99063557), (2142, 0.98716325), (2841, 0.98696375), (2742, 0.98452824), (2138, 0.98399925), (1458, 0.98384309), (1456, 0.98383021), (2860, 0.98374242), (4726, 0.98336047), (234, 0.98312807), (3475, 0.982494), (2888, 0.98248851), (1000, 0.98015618), (84, 0.97974932), (160, 0.97936511), (2552, 0.97936302)
623	(3203, 0.98604321), (4730, 0.98587489), (3355, 0.98497969), (1531, 0.98390102), (1344, 0.98363173), (4183, 0.98128986), (1545, 0.98066139), (1284, 0.98060465), (580, 0.97898853), (783, 0.97640526), (2030, 0.97417527), (2864, 0.97403383), (4378, 0.97393644), (4455, 0.97367465), (2554, 0.97330976), (4633, 0.97267771), (4762, 0.97266126), (1944, 0.97208548), (77, 0.97055942), (4404, 0.96968412)
624	(2473, 0.98572743), (657, 0.9856801), (1284, 0.98309278), (2701, 0.98207897), (4979, 0.98113614), (2774, 0.97879589), (4096, 0.97851783), (3355, 0.97723973), (4455, 0.97625911), (563, 0.97387087), (717, 0.97316217), (3203, 0.97246456), (4389, 0.97083569), (1254, 0.97078705), (4377, 0.97045863), (854, 0.97039986), (3038, 0.96902287), (4049, 0.9678396), (3535, 0.96763438), (1476, 0.96698046)
625	(1880, 0.960437), (3915, 0.95875669), (658, 0.95670706), (2921, 0.95422214), (577, 0.94945836), (1359, 0.94809103), (1501, 0.94759732), (421, 0.94540203), (3274, 0.9448359), (3156, 0.94436872), (4871, 0.94199967), (3944, 0.94082165), (820, 0.93615639), (4114, 0.93593085), (1940, 0.93559593), (4953, 0.93538296), (2912, 0.93533587), (2594, 0.93420833), (589, 0.93401343), (3122, 0.93365526)
626	(2432, 0.98040849), (655, 0.97599697), (2042, 0.97519344), (4726, 0.971367), (1847, 0.97046125), (2237, 0.96931648), (558, 0.96798956), (3487, 0.96773237), (3103, 0.96604502), (1437, 0.96601403), (622, 0.96562839), (2138, 0.96537268), (84, 0.96508503), (2860, 0.96406496), (349, 0.96401417), (2742, 0.96304297), (3848, 0.96284658), (4843, 0.96252513), (1633, 0.96229517), (1681, 0.96201384)
627	(3856, 0.99729663), (49, 0.9968164), (127, 0.99627244), (682, 0.99611104), (1729, 0.99606848), (2976, 0.99595219), (897, 0.99554718), (3373, 0.99503767), (1199, 0.99490881), (4903, 0.99487823), (2717, 0.99480963), (1230, 0.99466157), (445, 0.99441135), (1132, 0.99406117), (4090, 0.99387038), (3591, 0.99365371), (38, 0.99358094), (615, 0.9933182), (912, 0.99323738), (1512, 0.99306053)
628	(2937, 0.99733406), (1640, 0.99228293), (2719, 0.99175322), (318, 0.98927045), (4159, 0.98711818), (1965, 0.98684442), (2681, 0.98644614), (3665, 0.98536646), (2464, 0.98525763), (4078, 0.98501813), (4229, 0.98389053), (3262, 0.98242205), (3069, 0.98224288), (2885, 0.98111266), (4257, 0.98107708), (2702, 0.98103601), (3126, 0.98070019), (1531, 0.98055446), (866, 0.98038805), (2935, 0.98026586)
629	(4284, 0.98946857), (1914, 0.98805976), (2859, 0.98503971), (4879, 0.98355854), (4937, 0.98250496), (1227, 0.9820441), (1724, 0.98183274), (2368, 0.98145401), (2665, 0.98128939), (2078, 0.98121154), (1768, 0.98118925), (1525, 0.98098445), (514, 0.98083186), (1651, 0.9807778), (1467, 0.98056996), (2162, 0.9804318), (1612, 0.98022181), (540, 0.97985232), (1311, 0.97980529), (1231, 0.97975004)
630	(3147, 0.99199629), (606, 0.99175882), (726, 0.99071872), (2038, 0.98983401), (972, 0.98983157), (3951, 0.9893558), (57, 0.98909724), (4, 0.98844063), (3712, 0.98814559), (4583, 0.98781008), (2932, 0.98776042), (1249, 0.98748314), (3965, 0.98735642), (3409, 0.9872129), (4695, 0.98710775), (4670, 0.98695362), (3810, 0.98686099), (2395, 0.98680174), (753, 0.9865613), (3289, 0.9864428)
631	(3870, 0.99185133), (4787, 0.99154556), (978, 0.99146426), (1160, 0.99111485), (1533, 0.98894113), (4790, 0.98788077), (1613, 0.98693901), (409, 0.98599565), (3039, 0.98557448), (3705, 0.98542511), (2282, 0.98541003), (4039, 0.98537725), (3062, 0.98512363), (2867, 0.98465252), (4559, 0.98444045), (2272, 0.98431277), (4033, 0.98333514), (3048, 0.98315382), (851, 0.98306948), (4386, 0.98303163)
632	(4475, 0.97725976), (4480, 0.97387695), (3233, 0.9725219), (3930, 0.96922576), (1560, 0.96480888), (2968, 0.9628706), (4801, 0.96005845), (1404, 0.95993268), (265, 0.95988923), (849, 0.95925045), (2159, 0.95426607), (1762, 0.95261455), (2467, 0.95155191), (4310, 0.95146894), (3298, 0.95108056), (27, 0.94980454), (2221, 0.94910014), (2814, 0.94812244), (886, 0.9476378), (4722, 0.94552147)
633	(263, 0.99241304), (2116, 0.99167919), (2959, 0.99054223), (1632, 0.98957562), (1614, 0.98850238), (4555, 0.98829412), (3830, 0.98815036), (2371, 0.98748124), (3400, 0.98603845), (2827, 0.98592544), (1455, 0.98591423), (1424, 0.98561049), (1984, 0.98549891), (4782, 0.98518115), (933, 0.98514128), (4185, 0.98501557), (3286, 0.98455608), (648, 0.98419487), (3285, 0.98391116), (4659, 0.98375368)
634	(4840, 0.99025065), (3963, 0.98661017), (155, 0.98657012), (630, 0.9828428), (4520, 0.98125964), (2387, 0.98106372), (109, 0.9806819), (4723, 0.98046607), (3241, 0.98044777), (3712, 0.97968608), (2038, 0.9796859), (4301, 0.97950834), (1986, 0.97913384), (298, 0.97903156), (4623, 0.97854757), (3951, 0.9781689), (2974, 0.97803509), (887, 0.97753215), (4248, 0.97738969), (1384, 0.97680414)
635	(890, 0.98786128), (3026, 0.98104274), (1267, 0.97973013), (1420, 0.97948563), (4423, 0.9793061), (3587, 0.97916418), (2000, 0.97890282), (3842, 0.97820562), (4575, 0.97781831), (330, 0.97549188), (3191, 0.97519791), (2428, 0.9739536), (4123, 0.97372401), (3899, 0.97265983), (561, 0.97159892), (14, 0.9712131), (301, 0.97089887), (2123, 0.97088027), (2161, 0.9707967), (4238, 0.97005188)
636	(1442, 0.98846793), (4592, 0.98690081), (4231, 0.98664844), (3492, 0.98632395), (607, 0.98509574), (2723, 0.98451054), (991, 0.98272526), (2406, 0.98226011), (2134, 0.98180455), (3795, 0.98140633), (4360, 0.98089433), (2205, 0.98083162), (3593, 0.98074901), (1899, 0.97963363), (4302, 0.97846437), (4237, 0.97786719), (3005, 0.97729868), (4640, 0.97721225), (454, 0.97699517), (1531, 0.97699296)
637	(2466, 0.97533667), (94, 0.96874326), (1850, 0.96693981), (3258, 0.96487421), (717, 0.96283507), (3025, 0.96210575), (3871, 0.96126616), (1685, 0.96105534), (4732, 0.96058249), (1097, 0.9603318), (4324, 0.95991182), (3296, 0.95963436), (2404, 0.9596138), (3991, 0.95916861), (4261, 0.95810479), (4337, 0.95780927), (2012, 0.95760512), (624, 0.95734823), (4364, 0.9570142), (1277, 0.95676178)
638	(3317, 0.98035997), (3229, 0.97739339), (1283, 0.96976888), (923, 0.96860874), (3381, 0.96848488), (2616, 0.96825075), (4027, 0.96794653), (3050, 0.96721441), (1367, 0.9659878), (4689, 0.96592379), (4166, 0.96469235), (4738, 0.96376526), (2294, 0.96355999), (3998, 0.96336067), (3224, 0.96271884), (890, 0.96238101), (811, 0.96230757), (4974, 0.9618209), (1439, 0.96171683), (2838, 0.96168447)
639	(2578, 0.98781043), (4590, 0.9800334), (3580, 0.97843975), (4833, 0.9778623), (2817, 0.97437859), (3299, 0.97416091), (720, 0.97397208), (2711, 0.97396791), (3971, 0.97310406), (1573, 0.97181159), (4554, 0.97106421), (4862, 0.97083414), (3723, 0.97015977), (2690, 0.96784234), (1172, 0.96754408), (4626, 0.96705592), (1243, 0.96696258), (4172, 0.96625686), (877, 0.96609551), (1980, 0.9660933)
640	(2768, 0.99780083), (411, 0.99614406), (1241, 0.99481094), (3472, 0.99280608), (661, 0.99269402), (3534, 0.99235314), (2621, 0.99221265), (897, 0.99207664), (4793, 0.99191976), (1789, 0.99176145), (315, 0.99148786), (127, 0.99080026), (4635, 0.99053556), (1591, 0.99052131), (2269, 0.99031901), (2994, 0.99029696), (202, 0.99023348), (3250, 0.99014556), (912, 0.99006295), (926, 0.98968393)
641	(3051, 0.99148536), (1517, 0.98760307), (4596, 0.98309779), (927, 0.98269153), (1444, 0.98121893), (224, 0.98112798), (3038, 0.98078024), (2035, 0.98049462), (1551, 0.98004174), (4972, 0.98000157), (4360, 0.9796105), (2493, 0.97708762), (4946, 0.97665262), (341, 0.97621799), (517, 0.9759258), (4825, 0.97529972), (1450, 0.97408116), (3057, 0.9729991), (4983, 0.97289145), (528, 0.97227561)
642	(3511, 0.99610615), (1021, 0.99150229), (2111, 0.98861015), (665, 0.98676598), (370, 0.98649824), (427, 0.98635924), (4365, 0.98633587), (514, 0.98552418), (2444, 0.98525637), (1352, 0.98524654), (1449, 0.98481756), (3205, 0.98468101), (1086, 0.98452663), (4432, 0.9838258), (1471, 0.98356593), (4975, 0.98333013), (3434, 0.98268014), (4634, 0.98260999), (1423, 0.98175228), (70, 0.98133552)
643	(3761, 0.99099404), (4373, 0.98692828), (604, 0.98590136), (4109, 0.98436344), (23, 0.98326641), (1958, 0.9824276), (1395, 0.98180544), (2034, 0.98126513), (4918, 0.98070484), (2373, 0.97935772), (4691, 0.97842503), (1894, 0.97837669), (942, 0.97835612), (1778, 0.97771084), (1577, 0.9773621), (2424, 0.97708273), (929, 0.97705996), (4233, 0.97639388), (1588, 0.97567952), (3935, 0.97485471)
644	(3711, 0.99603134), (2258, 0.99233842), (996, 0.99221337), (597, 0.99203682), (3713, 0.99153614), (2919, 0.99141186), (2891, 0.99138534), (3748, 0.99118185), (3430, 0.99110901), (4089, 0.99106061), (3570, 0.9907856), (4352, 0.99028146), (1414, 0.99011099), (3641, 0.98957491), (4896, 0.9895227), (2112, 0.98945576), (780, 0.9892965), (3121, 0.98928738), (889, 0.98898757), (545, 0.98770881)
645	(1853, 0.99289691), (2458, 0.99114138), (1798, 0.99003839), (1155, 0.98707503), (2845, 0.98657143), (3571, 0.98624289), (4479, 0.98608375), (1504, 0.98573887), (431, 0.98336506), (827, 0.98288119), (4610, 0.98275304), (3984, 0.98239589), (3185, 0.98224545), (4853, 0.98223794), (4961, 0.98180807), (1077, 0.98132151), (1774, 0.98013997), (1223, 0.98009074), (2071, 0.97981298), (2070, 0.97841525)
646	(2420, 0.99474037), (3863, 0.99388683), (2429, 0.99366558), (4526, 0.99248242), (2330, 0.99215806), (553, 0.99214411), (4086, 0.99175566), (727, 0.99093473), (3288, 0.99059582), (3941, 0.99055386), (3908, 0.99054646), (3076, 0.99046361), (4145, 0.99031532), (138, 0.99003178), (1027, 0.98968923), (3782, 0.98962963), (3705, 0.98959041), (1540, 0.98891151), (3074, 0.98884153), (3318, 0.98818433)
647	(3672, 0.98918861), (4208, 0.98534811), (2029, 0.98399043), (3853, 0.98363471), (108, 0.98320866), (4201, 0.98307121), (2463, 0.98293328), (1974, 0.98248374), (522, 0.98176116), (2090, 0.98122978), (2636, 0.9810918), (698, 0.98098272), (3058, 0.98062539), (2677, 0.98001188), (1244, 0.97985566), (1709, 0.97961909), (1428, 0.97927129), (4392, 0.979096), (2513, 0.97854197), (2505, 0.97828996)
648	(3286, 0.98533535), (633, 0.98419487), (2163, 0.98307443), (97, 0.98118877), (2358, 0.97815442), (2326, 0.97797477), (2703, 0.97553217), (713, 0.97524726), (1923, 0.97285193), (3830, 0.97226429), (3171, 0.97202432), (1632, 0.97144604), (2548, 0.97066951), (4555, 0.96864074), (2571, 0.96855545), (1984, 0.96791244), (3400, 0.96671855), (4863, 0.9663437), (3744, 0.96576118), (86, 0.96514869)
649	(1832, 0.98255283), (934, 0.97768426), (4644, 0.97512782), (3519, 0.9749316), (4110, 0.9742769), (4722, 0.97154391), (88, 0.96913737), (1228, 0.96722722), (2348, 0.96691751), (3930, 0.96566975), (679, 0.96133959), (2968, 0.96050549), (697, 0.95970821), (4011, 0.95938677), (1888, 0.95655751), (1280, 0.95580333), (1413, 0.9556278), (3290, 0.95541728), (1660, 0.95533282), (2902, 0.95344049)
650	(10, 0.99326366), (2993, 0.99162978), (4868, 0.99154794), (4739, 0.99013329), (1447, 0.99008298), (2416, 0.98977458), (1957, 0.98948747), (4327, 0.98944092), (945, 0.98927867), (4841, 0.98907143), (182, 0.98847091), (2073, 0.98835367), (907, 0.98793876), (2849, 0.98732781), (2813, 0.98720694), (3373, 0.98697442), (1386, 0.98676765), (2600, 0.98666358), (2994, 0.98641443), (3268, 0.9859938)
651	(4141, 0.99728203), (4849, 0.9959693), (322, 0.99589813), (4262, 0.99584305), (2581, 0.9954797), (1924, 0.99536562), (2760, 0.99516642), (4464, 0.99511254), (749, 0.99510217), (1454, 0.99509341), (3900, 0.99505943), (756, 0.99468827), (4962, 0.9945159), (1427, 0.99443114), (383, 0.99405432), (753, 0.99391353), (2339, 0.99381995), (3457, 0.99375975), (3239, 0.99369264), (4482, 0.99368483)
652	(111, 0.99678874), (353, 0.9954614), (4535, 0.99453759), (4525, 0.99418259), (3076, 0.99410784), (3174, 0.99394107), (2911, 0.99361551), (3712, 0.99315369), (1889, 0.99311078), (4808, 0.9930383), (4145, 0.99275482), (2456, 0.99247533), (3361, 0.99246997), (2978, 0.99244285), (3680, 0.99228597), (4486, 0.99225271), (3697, 0.99221814), (3477, 0.99205518), (3951, 0.99193168), (508, 0.99191797)
653	(2404, 0.98271757), (4291, 0.98240936), (4767, 0.98082542), (4905, 0.97518122), (2940, 0.9747535), (3968, 0.97235471), (2217, 0.97204494), (3041, 0.97105634), (2927, 0.96857548), (2999, 0.96749866), (115, 0.96738482), (2012, 0.96502674), (3114, 0.96488476), (2657, 0.96462798), (3774, 0.96065933), (1072, 0.96021771), (178, 0.96017432), (3278, 0.96005356), (2901, 0.95908761), (4202, 0.95853138)
654	(1480, 0.99518824), (739, 0.98553586), (3429, 0.98246181), (4478, 0.98202372), (4309, 0.98070371), (4913, 0.97547746), (3790, 0.97373247), (3488, 0.97319692), (3633, 0.97023189), (3119, 0.96995842), (919, 0.96926612), (3470, 0.96725237), (2522, 0.96689808), (4853, 0.96671927), (4728, 0.96655023), (4322, 0.96604919), (2805, 0.9655627), (4532, 0.9652698), (3583, 0.96463883), (1155, 0.96428442)
655	(3103, 0.99220139), (1196, 0.98696268), (1009, 0.98434472), (2432, 0.9841305), (3487, 0.98276615), (2633, 0.9775005), (3845, 0.97682619), (626, 0.97599697), (479, 0.97579432), (3510, 0.9754985), (795, 0.97467732), (4416, 0.97256124), (507, 0.97251523), (464, 0.97226381), (313, 0.97219706), (84, 0.97196871), (2677, 0.97193956), (1343, 0.97186989), (1017, 0.97159857), (1000, 0.97007126)
656	(4169, 0.98417473), (3110, 0.98355281), (3972, 0.97533768), (2366, 0.97345638), (4070, 0.9728682), (811, 0.97104239), (3879, 0.96926236), (2097, 0.96703547), (1997, 0.96674544), (433, 0.96657777), (2178, 0.96555007), (533, 0.9648391), (4505, 0.96459126), (1369, 0.96360755), (3097, 0.96336424), (3301, 0.96320707), (2419, 0.96158648), (2701, 0.96142316), (2447, 0.96058583), (2817, 0.96058339)
657	(624, 0.9856801), (386, 0.98466927), (4049, 0.98399246), (3535, 0.98344696), (563, 0.98111355), (3623, 0.9804948), (2701, 0.97859395), (3355, 0.97795528), (1300, 0.97772217), (1254, 0.9775781), (4096, 0.97722244), (2929, 0.97668636), (4979, 0.97619414), (3521, 0.97575945), (8, 0.97535598), (1007, 0.97460514), (2670, 0.97305799), (2774, 0.97296196), (717, 0.97283936), (2014, 0.97271895)
658	(589, 0.98506021), (4452, 0.97954768), (1803, 0.97665089), (4107, 0.97560966), (3059, 0.97321111), (916, 0.9730522), (3635, 0.97265708), (302, 0.97168225), (3122, 0.97117746), (1337, 0.97082996), (1452, 0.97061789), (1757, 0.96983397), (4966, 0.96959329), (167, 0.96931648), (1501, 0.96844751), (2990, 0.96802533), (3915, 0.96790719), (1225, 0.96679759), (2921, 0.96645838), (3291, 0.96641928)
659	(326, 0.97924972), (751, 0.97265249), (2013, 0.97113395), (2040, 0.97007525), (1389, 0.96362948), (1291, 0.96355271), (2046, 0.96353877), (2353, 0.95941252), (3443, 0.95806146), (1698, 0.95606291), (3684, 0.95559597), (3260, 0.95556933), (820, 0.95545399), (1290, 0.95525479), (2821, 0.95484829), (4232, 0.9544605), (982, 0.95399809), (1146, 0.9538635), (283, 0.95327061), (4480, 0.95326155)
660	(367, 0.98697138), (109, 0.9859364), (726, 0.98571473), (4192, 0.98386455), (3893, 0.98335773), (1986, 0.98298061), (1084, 0.98214734), (3550, 0.98186201), (1917, 0.98173612), (3133, 0.98119617), (590, 0.98115158), (250, 0.9810847), (3289, 0.98068184), (3894, 0.97810864), (2038, 0.97766918), (3916, 0.97765434), (1026, 0.97746891), (443, 0.97724575), (1044, 0.97651255), (2389, 0.97642642)
661	(1789, 0.99658513), (4839, 0.99581331), (1591, 0.99465173), (3472, 0.99365604), (1241, 0.99360818), (725, 0.99333918), (640, 0.99269402), (3534, 0.99072057), (411, 0.99064815), (3516, 0.99006927), (2908, 0.99004972), (1619, 0.98928106), (1230, 0.98914194), (4903, 0.98902392), (579, 0.98901403), (2967, 0.98867399), (1256, 0.98862666), (1930, 0.98860025), (627, 0.98851776), (127, 0.98837364)
662	(1759, 0.9950462), (287, 0.99370706), (845, 0.99329168), (2656, 0.99280447), (4550, 0.98929811), (1033, 0.98927116), (1772, 0.98870301), (2028, 0.98626149), (248, 0.98539084), (4878, 0.98522031), (3517, 0.98486161), (3140, 0.98400176), (3070, 0.98263705), (3279, 0.98233289), (4761, 0.98152888), (2835, 0.98133349), (56, 0.98100162), (2397, 0.98088878), (1342, 0.98073769), (164, 0.98027921)
663	(1852, 0.98830116), (2922, 0.98726225), (2462, 0.98677182), (3476, 0.9857716), (3744, 0.98376518), (3766, 0.98324001), (1587, 0.98251188), (2408, 0.98243058), (4435, 0.98187661), (1555, 0.98186886), (3267, 0.98127365), (3639, 0.9810887), (601, 0.98038083), (240, 0.97862345), (1203, 0.97841048), (4050, 0.97819316), (2470, 0.97650409), (4906, 0.9754082), (1048, 0.97448754), (403, 0.97431993)
664	(3378, 0.99428332), (2952, 0.98812199), (2458, 0.98439622), (4011, 0.98284543), (4610, 0.9820534), (4945, 0.98041034), (3208, 0.98006856), (252, 0.97857893), (4961, 0.97812694), (4097, 0.97753656), (2831, 0.97563028), (1398, 0.97499406), (1798, 0.9749096), (1184, 0.97473717), (645, 0.97473288), (3219, 0.97445679), (3290, 0.97266269), (4951, 0.97202265), (1556, 0.97168076), (3886, 0.97021008)
665	(1086, 0.99557185), (2798, 0.98928195), (1423, 0.989182), (4674, 0.98883307), (2444, 0.98834026), (4828, 0.9872998), (427, 0.98717278), (642, 0.98676598), (816, 0.98629522), (4757, 0.98613274), (1218, 0.98572218), (3600, 0.98530042), (2846, 0.98521149), (31, 0.98518747), (807, 0.98507404), (370, 0.98482001), (147, 0.98470944), (2111, 0.98461008), (673, 0.98457158), (1081, 0.98445094)
666	(4043, 0.98644686), (88, 0.98088586), (4975, 0.97818613), (2021, 0.97630906), (3670, 0.97608435), (3611, 0.97587168), (3376, 0.97574782), (3556, 0.97497058), (2655, 0.97494507), (785, 0.97412771), (3125, 0.97342914), (42, 0.97327292), (4748, 0.97296655), (4382, 0.97288573), (4301, 0.97161329), (3527, 0.97101414), (2115, 0.97094852), (2440, 0.97037113), (360, 0.97018349), (3662, 0.96901494)
667	(1191, 0.98322082), (3410, 0.97857022), (2949, 0.97685641), (848, 0.97663891), (849, 0.97296184), (1593, 0.97239035), (1364, 0.97213447), (1988, 0.97072202), (1207, 0.96956074), (2632, 0.96940529), (1795, 0.96892619), (1520, 0.96884531), (2540, 0.96844769), (2515, 0.96836913), (2624, 0.96824139), (1060, 0.96721423), (2931, 0.96470833), (2835, 0.96449679), (1791, 0.96411848), (876, 0.96408343)
